origin,dest,depart,duration,is_bus,origin_id,dest_id
660,664,2640,120,TRUE,631,632
660,665,2640,240,TRUE,631,633
661,666,2760,240,TRUE,632,633
663,666,-300,120,TRUE,634,635
663,667,-300,180,TRUE,634,636
663,668,-300,300,TRUE,634,637
663,669,-300,360,TRUE,634,638
663,670,-300,420,TRUE,634,639
663,671,-300,540,TRUE,634,640
663,672,-300,600,TRUE,634,641
663,673,-300,600,TRUE,634,642
663,674,-300,720,TRUE,634,643
663,675,-300,780,TRUE,634,644
663,676,-300,840,TRUE,634,645
663,678,-300,960,TRUE,634,646
663,679,-300,1920,TRUE,634,647
664,667,-180,60,TRUE,635,636
664,668,-180,180,TRUE,635,637
664,669,-180,240,TRUE,635,638
664,670,-180,300,TRUE,635,639
664,671,-180,420,TRUE,635,640
664,672,-180,480,TRUE,635,641
664,673,-180,480,TRUE,635,642
664,674,-180,600,TRUE,635,643
664,675,-180,660,TRUE,635,644
664,676,-180,720,TRUE,635,645
664,678,-180,840,TRUE,635,646
664,679,-180,1680,TRUE,635,647
665,668,-120,120,TRUE,636,637
665,669,-120,180,TRUE,636,638
665,670,-120,240,TRUE,636,639
665,671,-120,360,TRUE,636,640
665,672,-120,420,TRUE,636,641
665,673,-120,420,TRUE,636,642
665,674,-120,540,TRUE,636,643
665,675,-120,600,TRUE,636,644
665,676,-120,660,TRUE,636,645
665,678,-120,780,TRUE,636,646
665,679,-120,1560,TRUE,636,647
666,669,0,60,TRUE,637,638
666,670,0,120,TRUE,637,639
666,671,0,240,TRUE,637,640
666,672,0,300,TRUE,637,641
666,673,0,300,TRUE,637,642
666,674,0,420,TRUE,637,643
666,675,0,480,TRUE,637,644
666,676,0,540,TRUE,637,645
666,678,0,660,TRUE,637,646
666,679,0,1320,TRUE,637,647
667,670,60,60,TRUE,638,639
667,671,60,180,TRUE,638,640
667,672,60,240,TRUE,638,641
667,673,60,240,TRUE,638,642
667,674,60,360,TRUE,638,643
667,675,60,420,TRUE,638,644
667,676,60,480,TRUE,638,645
667,678,60,600,TRUE,638,646
667,679,60,1200,TRUE,638,647
668,671,120,120,TRUE,639,640
668,672,120,180,TRUE,639,641
668,673,120,180,TRUE,639,642
668,674,120,300,TRUE,639,643
668,675,120,360,TRUE,639,644
668,676,120,420,TRUE,639,645
668,678,120,540,TRUE,639,646
668,679,120,1080,TRUE,639,647
669,672,240,60,TRUE,640,641
669,673,240,60,TRUE,640,642
669,674,240,180,TRUE,640,643
669,675,240,240,TRUE,640,644
669,676,240,300,TRUE,640,645
669,678,240,420,TRUE,640,646
669,679,240,840,TRUE,640,647
670,673,300,330,TRUE,641,642
670,674,300,120,TRUE,641,643
670,675,300,180,TRUE,641,644
670,676,300,240,TRUE,641,645
670,678,300,360,TRUE,641,646
670,679,300,720,TRUE,641,647
671,674,300,120,TRUE,642,643
671,675,300,180,TRUE,642,644
671,676,300,240,TRUE,642,645
671,678,300,360,TRUE,642,646
671,679,300,720,TRUE,642,647
672,675,420,60,TRUE,643,644
672,676,420,120,TRUE,643,645
672,678,420,240,TRUE,643,646
672,679,420,480,TRUE,643,647
673,676,480,60,TRUE,644,645
673,678,480,180,TRUE,644,646
673,679,480,360,TRUE,644,647
674,678,540,120,TRUE,645,646
674,679,540,240,TRUE,645,647
675,680,660,240,TRUE,646,647
