origin,dest,depart,duration,is_bus,origin_id,dest_id
667,674,60,360,TRUE,538,543
667,675,60,420,TRUE,538,544
667,676,60,480,TRUE,538,545
667,678,60,600,TRUE,538,546
667,679,60,1200,TRUE,538,547
668,671,120,120,TRUE,539,540
668,672,120,180,TRUE,539,541
668,673,120,180,TRUE,539,542
668,674,120,300,TRUE,539,543
668,675,120,360,TRUE,539,544
668,676,120,420,TRUE,539,545
668,678,120,540,TRUE,539,546
668,679,120,1080,TRUE,539,547
669,672,240,60,TRUE,540,541
669,673,240,60,TRUE,540,542
669,674,240,180,TRUE,540,543
669,675,240,240,TRUE,540,544
669,676,240,300,TRUE,540,545
669,678,240,420,TRUE,540,546
669,679,240,840,TRUE,540,547
670,673,300,330,TRUE,541,542
670,674,300,120,TRUE,541,543
670,675,300,180,TRUE,541,544
670,676,300,240,TRUE,541,545
670,678,300,360,TRUE,541,546
670,679,300,720,TRUE,541,547
671,674,300,120,TRUE,542,543
671,675,300,180,TRUE,542,544
671,676,300,240,TRUE,542,545
671,678,300,360,TRUE,542,546
671,679,300,720,TRUE,542,547
672,675,420,60,TRUE,543,544
672,676,420,120,TRUE,543,545
672,678,420,240,TRUE,543,546
672,679,420,480,TRUE,543,547
673,676,480,60,TRUE,544,545
673,678,480,180,TRUE,544,546
673,679,480,360,TRUE,544,547
674,678,540,120,TRUE,545,546
674,679,540,240,TRUE,545,547
675,680,660,240,TRUE,546,547
