id,long,lat,kind,node_id
336,34.787,32.073,package destination,284
337,34.791,32.08,package destination,285
340,34.784,32.094,package destination,286
341,34.789,32.071,package destination,287
342,34.787,32.079,package destination,288
343,34.775999999999996,32.084,package destination,289
344,34.766999999999996,32.069,package destination,290
345,34.78,32.064,package destination,291
346,34.781,32.061,package destination,292
347,34.766999999999996,32.056999999999995,package destination,293
348,34.786,32.069,package destination,294
349,34.787,32.078,package destination,295
350,34.789,32.071999999999996,package destination,296
351,34.78,32.064,package destination,297
352,34.775,32.075,package destination,298
354,34.792,32.078,package destination,299
355,34.789,32.071999999999996,package destination,300
356,34.787,32.07,package destination,301
358,34.771,32.063,package destination,302
359,34.787,32.084,package destination,303
360,34.783,32.071,package destination,304
361,34.785,32.069,package destination,305
363,34.771,32.063,package destination,306
365,34.771,32.055,package destination,307
368,34.789,32.071999999999996,package destination,308
369,34.773,32.064,package destination,309
370,34.771,32.094,package destination,310
373,34.773,32.064,package destination,311
374,34.77,32.062,package destination,312
375,34.789,32.096,package destination,313
376,34.783,32.076,package destination,314
377,34.778,32.064,package destination,315
378,34.772,32.056999999999995,package destination,316
379,34.771,32.075,package destination,317
380,34.789,32.071999999999996,package destination,318
381,34.777,32.066,package destination,319
382,34.766999999999996,32.055,package destination,320
383,34.79,32.088,package destination,321
384,34.774,32.062,package destination,322
386,34.789,32.071,package destination,323
388,34.766,32.056,package destination,324
389,34.774,32.065,package destination,325
390,34.769,32.076,package destination,326
391,34.789,32.076,package destination,327
392,34.769,32.056,package destination,328
393,34.773,32.075,package destination,329
394,34.789,32.071999999999996,package destination,330
395,34.782,32.058,package destination,331
396,34.771,32.071,package destination,332
397,34.77,32.062,package destination,333
398,34.766,32.055,package destination,334
399,34.781,32.065,package destination,335
400,34.772,32.056,package destination,336
401,34.77,32.06,package destination,337
402,34.766999999999996,32.071999999999996,package destination,338
403,34.775,32.086,package destination,339
404,34.772,32.088,package destination,340
405,34.794000000000004,32.091,package destination,341
406,34.772,32.083,package destination,342
408,34.78,32.064,package destination,343
409,34.771,32.056999999999995,package destination,344
410,34.771,32.065,package destination,345
412,34.787,32.078,package destination,346
413,34.782,32.075,package destination,347
414,34.77,32.073,package destination,348
416,34.786,32.07,package destination,349
417,34.791,32.075,package destination,350
418,34.791,32.088,package destination,351
419,34.773,32.09,package destination,352
420,34.789,32.071999999999996,package destination,353
421,34.769,32.056999999999995,package destination,354
422,34.784,32.080999999999996,package destination,355
424,34.782,32.074,package destination,356
425,34.781,32.08,package destination,357
426,34.772,32.064,package destination,358
427,34.766999999999996,32.055,package destination,359
428,34.771,32.058,package destination,360
429,34.78,32.079,package destination,361
430,34.781,32.077,package destination,362
431,34.775999999999996,32.089,package destination,363
436,34.783,32.074,package destination,364
437,34.784,32.086999999999996,package destination,365
438,34.787,32.095,package destination,366
441,34.791,32.091,package destination,367
442,34.771,32.071999999999996,package destination,368
443,34.775999999999996,32.055,package destination,369
445,34.788000000000004,32.086,package destination,370
446,34.775999999999996,32.096,package destination,371
447,34.774,32.088,package destination,372
448,34.794000000000004,32.080999999999996,package destination,373
449,34.791,32.075,package destination,374
450,34.778,32.069,package destination,375
451,34.784,32.069,package destination,376
452,34.772,32.080999999999996,package destination,377
453,34.779,32.071999999999996,package destination,378
454,34.774,32.083,package destination,379
456,34.789,32.088,package destination,380
457,34.77,32.062,package destination,381
458,34.775,32.088,package destination,382
459,34.794000000000004,32.091,package destination,383
461,34.784,32.075,package destination,384
462,34.779,32.069,package destination,385
463,34.782,32.086999999999996,package destination,386
464,34.79,32.073,package destination,387
465,34.771,32.088,package destination,388
466,34.772,32.074,package destination,389
467,34.772,32.065,package destination,390
468,34.771,32.075,package destination,391
469,34.773,32.077,package destination,392
470,34.784,32.094,package destination,393
471,34.791,32.086,package destination,394
473,34.769,32.059,package destination,395
474,34.79,32.084,package destination,396
475,34.775999999999996,32.094,package destination,397
478,34.771,32.069,package destination,398
479,34.772,32.063,package destination,399
480,34.772,32.074,package destination,400
481,34.78,32.095,package destination,401
482,34.772,32.056999999999995,package destination,402
483,34.783,32.076,package destination,403
484,34.769,32.078,package destination,404
485,34.788000000000004,32.088,package destination,405
486,34.786,32.069,package destination,406
487,34.787,32.078,package destination,407
488,34.778,32.077,package destination,408
489,34.777,32.075,package destination,409
490,34.779,32.062,package destination,410
491,34.769,32.066,package destination,411
494,34.788000000000004,32.091,package destination,412
495,34.775,32.068000000000005,package destination,413
496,34.774,32.061,package destination,414
497,34.773,32.056999999999995,package destination,415
498,34.775,32.079,package destination,416
499,34.79,32.077,package destination,417
500,34.78,32.064,package destination,418
501,34.765,32.071999999999996,package destination,419
502,34.775,32.075,package destination,420
503,34.777,32.075,package destination,421
504,34.77,32.056999999999995,package destination,422
505,34.786,32.092,package destination,423
507,34.769,32.083,package destination,424
508,34.788000000000004,32.083,package destination,425
509,34.795,32.086,package destination,426
510,34.775999999999996,32.075,package destination,427
511,34.778,32.091,package destination,428
512,34.772,32.085,package destination,429
513,34.766,32.055,package destination,430
514,34.771,32.055,package destination,431
515,34.77,32.080999999999996,package destination,432
516,34.775,32.080999999999996,package destination,433
518,34.783,32.08,package destination,434
519,34.786,32.073,package destination,435
520,34.784,32.071999999999996,package destination,436
521,34.778,32.088,package destination,437
522,34.783,32.077,package destination,438
523,34.785,32.055,package destination,439
524,34.773,32.08,package destination,440
525,34.772,32.064,package destination,441
526,34.771,32.056999999999995,package destination,442
528,34.79,32.080999999999996,package destination,443
529,34.773,32.088,package destination,444
530,34.769,32.058,package destination,445
531,34.778,32.088,package destination,446
532,34.77,32.064,package destination,447
533,34.771,32.056,package destination,448
534,34.793,32.094,package destination,449
535,34.775,32.094,package destination,450
536,34.771,32.073,package destination,451
537,34.782,32.083,package destination,452
538,34.782,32.075,package destination,453
539,34.778,32.086,package destination,454
542,34.794000000000004,32.093,package destination,455
545,34.778,32.092,package destination,456
546,34.768,32.078,package destination,457
547,34.766,32.071999999999996,package destination,458
548,34.773,32.065,package destination,459
549,34.779,32.056999999999995,package destination,460
550,34.775999999999996,32.095,package destination,461
553,34.787,32.078,package destination,462
554,34.779,32.065,package destination,463
555,34.772,32.064,package destination,464
556,34.779,32.09,package destination,465
559,34.769,32.082,package destination,466
560,34.771,32.089,package destination,467
561,34.789,32.093,package destination,468
562,34.769,32.079,package destination,469
563,34.773,32.077,package destination,470
565,34.775999999999996,32.093,package destination,471
566,34.773,32.085,package destination,472
567,34.775,32.069,package destination,473
568,34.77,32.063,package destination,474
569,34.773,32.088,package destination,475
570,34.769,32.086,package destination,476
571,34.777,32.068000000000005,package destination,477
572,34.771,32.071,package destination,478
573,34.769,32.055,package destination,479
574,34.771,32.089,package destination,480
576,34.792,32.085,package destination,481
578,34.778,32.077,package destination,482
580,34.769,32.058,package destination,483
581,34.775,32.085,package destination,484
582,34.781,32.071999999999996,package destination,485
584,34.775,32.079,package destination,486
585,34.768,32.076,package destination,487
586,34.775999999999996,32.066,package destination,488
587,34.775,32.075,package destination,489
588,34.78,32.078,package destination,490
589,34.766999999999996,32.056,package destination,491
590,34.782,32.094,package destination,492
591,34.78,32.069,package destination,493
592,34.775999999999996,32.062,package destination,494
593,34.777,32.076,package destination,495
594,34.775,32.083,package destination,496
595,34.775,32.078,package destination,497
597,34.77,32.058,package destination,498
598,34.778,32.086999999999996,package destination,499
599,34.775,32.091,package destination,500
600,34.79,32.094,regular depot,548
615,34.773,32.085,regular depot,549
628,34.772,32.068000000000005,regular depot,550
602,34.781,32.079,regular depot,551
616,34.791,32.075,regular depot,552
624,34.779,32.066,regular depot,553
609,34.77,32.08,regular depot,554
612,34.779,32.071,regular depot,555
622,34.768,32.076,regular depot,556
619,34.772,32.068000000000005,regular depot,557
623,34.769,32.056999999999995,regular depot,558
608,34.787,32.07,regular depot,559
627,34.77,32.086,regular depot,560
605,34.772,32.056999999999995,regular depot,561
629,34.775,32.075,regular depot,562
626,34.775999999999996,32.095,regular depot,563
618,34.783,32.08,regular depot,564
614,34.783,32.077,regular depot,565
625,34.783,32.071,regular depot,566
606,34.781,32.08,regular depot,567
613,34.788000000000004,32.088,regular depot,568
604,34.782,32.073,regular depot,569
603,34.773,32.056999999999995,regular depot,570
620,34.791,32.091,regular depot,571
607,34.786,32.095,regular depot,572
601,34.773,32.086999999999996,regular depot,573
621,34.789,32.093,regular depot,574
610,34.772,32.068000000000005,regular depot,575
617,34.794000000000004,32.094,regular depot,576
611,34.766999999999996,32.056,regular depot,577
630,34.787409999999994,32.073476,station,501
631,34.784808,32.073875,station,502
632,34.782893,32.075664,station,503
633,34.781409000000004,32.079933000000004,station,504
634,34.781427,32.082493,station,505
635,34.782024,32.086059000000006,station,506
636,34.782348999999996,32.087632,station,507
637,34.782734999999995,32.089768,station,508
638,34.783628,32.094344,station,509
639,34.783271,32.093619,station,510
640,34.782604,32.090246,station,511
641,34.782004,32.087089,station,512
642,34.781859000000004,32.086335999999996,station,513
643,34.781145,32.082462,station,514
644,34.781162,32.078796000000004,station,515
645,34.782271,32.07545,station,516
646,34.783511,32.074017,station,517
647,34.786797,32.073253,station,518
648,34.772942,32.056571999999996,station,519
649,34.773475,32.058552,station,520
650,34.773752,32.061256,station,521
651,34.772919,32.063839,station,522
652,34.771696999999996,32.066604999999996,station,523
653,34.770828,32.068872,station,524
654,34.773474,32.071863,station,525
655,34.775094,32.073374,station,526
656,34.775341999999995,32.075295000000004,station,527
657,34.77495,32.07895,station,528
658,34.775838,32.081909,station,529
659,34.774625,32.085446999999995,station,530
660,34.775659999999995,32.089631,station,531
661,34.776571999999994,32.093287,station,532
662,34.776059000000004,32.096391,station,533
663,34.775963,32.096302,station,534
664,34.776506,32.093454,station,535
665,34.775334,32.08873,station,536
666,34.774508000000004,32.085415000000005,station,537
667,34.77413,32.08352,station,538
668,34.773907,32.078936,station,539
669,34.775108,32.075410999999995,station,540
670,34.774834999999996,32.07329,station,541
671,34.773361,32.071897,station,542
672,34.770781,32.068606,station,543
673,34.772033,32.065619,station,544
674,34.77313,32.06292,station,545
675,34.773499,32.059065000000004,station,546
676,34.772365,32.055412,station,547
